"term","weight"
"一言九鼎",1
"人之将死，其言也善",1
"班荆道故",1
"晓以利害",1
"良金美玉",1
"矫矫不群",1
"驰名中外",1
"起死人，肉白骨",1
"陵云之志",1
"不务空名",1
"蹈节死义",1
"田父献曝",1
"好问则裕",1
"邈处欿视",1
"民和年稔",1
"名不虚得",1
"名流巨子",1
"鸣于乔木",1
"磨砥刻厉",1
"年高望重",1
"宁可玉碎，不能瓦全",1
"呕心滴血",1
"形孤影寡",1
"胸有悬镜",1
"雪操冰心",1
"雅人清致",1
"研精竭虑",1
"阳春有脚",1
"野鹤闲云",1
"逢吉丁辰",1
"凤翥鹏翔",1
"凤叹虎视",1
"否去泰来",1
"浮家泛宅",1
"孚尹旁达",1
"俯首戢耳",1
"富国裕民",1
"腹心相照",1
"概日凌云",1
"乾脆利索",1
"甘雨随车",1
"感今惟昔",1
"高不輳低不就",1
"高步阔视",1
"高朋满座",1
"膏场绣澮",1
"歌舞昇平",1
"革旧鼎新",1
"公正廉洁",1
"功盖天下",1
"躬先士卒",1
"共贯同条",1
"统率",1
"头绪",1
"图腾",1
"人儿",1
"入骨",1
"肃立",1
"超额利润",1
"吃得消",1
"痴长",1
"能耐",1
"难分难合",1
"惜玉怜香",1
"唇齿相依",1
"报本反始",1
"天覆地载",1
"讽一劝百",1
"能言巧辩",1
"下阪走丸",1
"千言万语",1
"一诺干金",1
"自圆其说",1
"说一是一",1
"宜截了当",1
"不言而信",1
"宰相肚里能撑船",1
"为国捐躯 ",1
"雄飞雌伏",1
"非池中物",1
"宁为五碎，不为瓦全",1
"闭邪存诚",1
"笔下生花",1
"辨若悬河",1
"宾来如归",1
"冰洁玉清",1
"拨乱为治",1
"伯乐相马",1
"不可多得",1
"不名一格",1
"不得其所",1
"不讳之门",1
"才高七步",1
"材优幹济",1
"参天两地",1
"长才广度",1
"长风破浪",1
"拜见",1
"拜天地",1
"相敬如宾",1
"投传而去",1
"象箸玉杯",1
"高着",1
"辨客",1
"辩士",1
"表白",1
"别提",1
"哺养",1
"不期",1
"风行电照",1
"风虎云龙",1
"讽德诵功",1
"凤骨龙姿",1
"凤歌鸾舞",1
"凤臆龙鬐",1
"奉为至宝",1
"否终则泰",1
"跗萼联芳",1
"扶危定倾",1
"俛拾仰取",1
"负荆谢罪",1
"富国彊兵",1
"改行从善",1
"乾啼湿哭",1
"感恩怀德",1
"高才卓识",1
"高自标树",1
"高位厚禄",1
"高官重禄",1
"高情远致",1
"革凡成圣",1
"革面洗心",1
"格不相入",1
"各取所需",1
"公耳忘私",1
"公道合理",1
"躬蹈矢石",1
"贡禹弹冠",1
"向上",1
"小人儿",1
"韶光",1
"舍命",1
"申请",1
"深醒",1
"审美",1
"破除",1
"起来",1
"器宇",1
"前茅",1
"勇者不慎",1
"状行",1
"揽蕹吻?",1
"滕蛟起凤",1
"谢罪",1
"坚壁",1
"轶类超群",1
"银钩玉唾",1
"饮水曲肱",1
"饮泉清节",1
"隐然敌国",1
"鹰觑鹘望",1
"郢人斤斧",1
"应答如流",1
"用心用意",1
"游刃馀地",1
"有脚书厨",1
"余音袅袅",1
"雨顺风调",1
"语长心重",1
"玉骨冰肌",1
"鸳俦凤侣",1
"渊蜎蠖伏",1
"沅茝醴兰",1
"枉驾",1
"威势",1
"执两用中",1
"丁是丁，卯是卯",1
"循名责实",1
"令人起敬",1
"一瓣心香",1
"不甘后人",1
"松枝挂剑",1
"宋才潘面",1
"送往视居",1
"速战速决",1
"随车致雨",1
"遂心满意",1
"碎玉零玑",1
"所向皆靡",1
"谈吐生风",1
"谈霏玉屑",1
"坦然自若",1
"探赜钩深",1
"堂堂一表",1
"韬光敛彩",1
"桃夭李艳",1
"桃李门墙",1
"桃腮柳眼",1
"讨类知原",1
"体贴入妙",1
"天地剖判",1
"天空海阔",1
"天无绝人之路",1
"天网恢恢",1
"条脩叶贯",1
"铁板铜弦",1
"铁壁铜墙",1
"通才硕学",1
"通文达艺",1
"通险暢机",1
"同仇敌慨",1
"同心共济",1
"同心竭力",1
"同垂不朽",1
"同德协力",1
"铜山铁壁",1
"投木报琼",1
"投梭之拒",1
"锵金铿玉",1
"强记博闻",1
"墙头马上",1
"巧不可阶",1
"切理厌心",1
"青肝碧血",1
"轻身重义",1
"轻财重士",1
"清新俊逸",1
"擎天架海",1
"劝善戒恶",1
"鹊反鸾惊",1
"任凭风浪起，稳坐钓鱼台",1
"日角龙颜",1
"日新月著",1
"镕今铸古",1
"入孝出悌",1
"塞井夷灶",1
"三谏之义",1
"桑廕未移",1
"删华就素",1
"善始令终",1
"赏高罚下",1
"上下同欲",1
"身名两泰",1
"深入显出",1
"深猷远计",1
"神兵天将",1
"神怡心旷",1
"神流气鬯",1
"神龙马壮",1
"大年夜",1
"保不齐",1
"贲临",1
"仙丹",1
"纤悉",1
"显荣",1
"现代化",1
"陷阵",1
"善男信女",1
"上手",1
"负荆",1
"义学",1
"愈合",1
"元首",1
"圆寂",1
"功到自然成",1
"有缘千里来相会",1
"为人说项　",1
"两小无猜　",1
"少小无猜　",1
"鹊笑鸠舞　",1
"一路福星　",1
"醉酒饱德　",1
"粉妆玉琢",1
"人杰地灵",1
"桂子飘香",1
"奇花异卉",1
"灵丹圣药",1
"稀世之珍",1
"引咎责躬",1
"饮水思源",1
"隐鳞戢羽",1
"鹰心雁爪",1
"迎门请盗",1
"郢人斤斫",1
"应答如响",1
"庸中皦皦",1
"忧公忘私",1
"有头有脑",1
"于安思危",1
"余勇可贾",1
"鱼沉雁落",1
"禹惜寸阴",1
"语重心沉",1
"玉树琼枝",1
"渊涓蠖濩",1
"渊图远算",1
"安步当车",1
"知止不殆",1
"玉尺量才 ",1
"言出法随",1
"闻声相思",1
"折节下士",1
"行若无事",1
"柔远镇迩",1
"如鱼似水",1
"如履如临",1
"软香温玉",1
"三户亡秦",1
"杀身成义",1
"山容海纳",1
"善眉善眼",1
"赏善罚否",1
"少年老诚",1
"歙漆阿胶",1
"身名俱泰",1
"深切著明",1
"深见远虑",1
"深图远算",1
"神功圣化",1
"神完气足",1
"神摇目夺",1
"神枢鬼藏",1
"神怿气愉",1
"胜残去杀",1
"诗情画意",1
"王牌",1
"踞虎盘龙",1
"嚼墨喷纸",1
"君子好逑",1
"开口见胆",1
"岂弟君子",1
"克逮克容",1
"快刀斩麻",1
"宽洪大度",1
"匡鼎解颐",1
"拉枯折朽",1
"烂熳天真",1
"乐成人美",1
"乐善好义",1
"离蔬释屩",1
"利齿能牙",1
"沥胆隳肝",1
"砺世磨钝",1
"连枝分叶",1
"连阶累任",1
"连战皆捷",1
"敛锷韬光",1
"量才器使",1
"刚肠嫉恶",1
"相忍为国",1
"坐怀不乱",1
"折节读书",1
"世上无难事，只怕有心人",1
"舍得一身剐，敢把皇帝拉下马",1
"天网恢恢，疏而不漏",1
"修旧利废",1
"二人同心，其利断金",1
"一体同心",1
"左提右挚",1
"意气相投",1
"登高能赋",1
"高才疾足",1
"灵蛇之珠",1
"三头六臂",1
"一家之言",1
"蹇之匪躬",1
"见兔放鹰",1
"见几而作",1
"见素抱朴",1
"将勤补拙",1
"洁浊扬清",1
"解纷排难",1
"金石之言",1
"金枝玉叶",1
"金屋娇娘",1
"金貂取酒",1
"金闺国士",1
"金声掷地",1
"谨始虑终",1
"锦囊佳句",1
"进退中度",1
"进退有常",1
"进贤退愚",1
"进德修业",1
"惊世骇俗",1
"惊起梁尘",1
"井渫不食",1
"径情直行",1
"敬老慈穉",1
"迥然不群",1
"救偏补弊",1
"治国安邦",1
"栉霜沐露",1
"中流底柱",1
"重义轻财",1
"朱脣皓齿",1
"朱颜绿发",1
"珠璧联辉",1
"铢量寸度",1
"逐风追电",1
"铸新淘旧",1
"追风蹑影",1
"追云逐电",1
"卓荦不羁",1
"孜孜不辍",1
"孳孳不倦",1
"足音空谷",1
"镞砺括羽",1
"嘴清舌白",1
"左右逢原",1
"坐不垂堂",1
"坐薪悬胆",1
"松柏之志",1
"宋斤鲁削",1
"搜索肾胃",1
"随乡入乡",1
"遂心应手",1
"谈吐风生",1
"韬光韫玉",1
"桃夭柳媚",1
"桃李春风",1
"桃腮粉脸",1
"剔透玲珑",1
"蹄间三寻",1
"天道无亲",1
"恬淡无为",1
"条贯部分",1
"铁板铜琶",1
"通才练识",1
"通文调武",1
"通儒达士",1
"同心合力",1
"同心敌忾",1
"同盘而食",1
"投戈讲艺",1
"投梭折齿",1
"都头异姓",1
"杜渐防微",1
"断长补短",1
"断齑画粥",1
"敦默寡言",1
"恶衣蔬食",1
"伐罪吊民",1
"反朴还淳",1
"飞檐走脊",1
"分花约柳",1
"分劳赴功",1
"奋身不顾",1
"愤不顾身",1
"风月无边",1
"赫奕",1
"鸿鹄",1
"虎势",1
"滴溜溜",1
"学问",1
"宽饶",1
"烛泪",1
"伫立",1
"转赠",1
"跷足抗手",1
"切理餍心",1
"噙齿戴发",1
"轻身殉义",1
"轻财敬士",1
"清歌妙舞",1
"穷不失义",1
"劝善黜恶",1
"鹊返鸾回",1
"热心快肠",1
"仁言利溥",1
"任凭风浪起，稳坐钓鱼船",1
"日昃不食",1
"日新月盛",1
"镕古铸今",1
"抢险",1
"俏式",1
"情郎",1
"屈尊",1
"陶钧",1
"举世无双",1
"卷甲衔枚",1
"钧天广乐",1
"开花结实",1
"开云见天",1
"刊心刻骨",1
"剋己奉公",1
"铿金霏玉",1
"口谐辞给",1
"枯树逢春",1
"快心遂意",1
"宽洪海量",1
"匡衡凿壁",1
"来好息师",1
"揽辔中原",1
"磊落不羁",1
"离奇古怪",1
"沥血披心",1
"丽句清辞",1
"连枝同气",1
"连舆接席",1
"廉而不刿",1
"恋恋难舍",1
"两肋插刀",1
"量材录用",1
"澹泊寡欲",1
"一秉至公",1
"眼里揉不下沙子",1
"仰屋著书",1
"不远千里",1
"事必躬亲",1
"一身都是胆",1
"相儒以沫",1
"患难与共",1
"和而不同",1
"周而不比",1
"鹤鸣九皋",1
"旁求俊彦",1
"下笔成篇",1
"手急眼快",1
"殚见洽闻",1
"勤王",1
"情话",1
"无与为比",1
"析肝吐胆",1
"洗心回面",1
"喜形於色",1
"贤贤易色",1
"显姓扬名",1
"祥风时雨",1
"霄鱼垂化",1
"效死勿去",1
"心忙意乱",1
"心贯白日",1
"兴致淋漓",1
"亏折",1
"披肝露胆",1
"匹马一麾",1
"贫贱之知",1
"破肝糜胃",1
"破觚斫雕",1
"剖肝沥胆",1
"七步八叉",1
"七窍玲珑",1
"奇花异草",1
"棋逢对手",1
"气吞湖海",1
"气满志得",1
"弃邪从正",1
"弃瑕取用",1
"千里神交",1
"千仓万箱",1
"义务劳动",1
"英魂",1
"远谋",1
"约会",1
"岳丈",1
"赞美诗",1
"垂手而得",1
"瓮中捉鳖",1
"紫气东来",1
"反败为胜",1
"多财善贾",1
"情深潭水",1
"同声相应，同气相求",1
"杵臼之交",1
"束缊请火",1
"春风夏雨",1
"口碑载道　",1
"歃血为盟　",1
"承欢膝下　",1
"屈高就下　",1
"燕雀相贺　",1
"雨过天青",1
"沃野千里",1
"曲径通幽",1
"奇光异彩",1
"金石丝竹",1
"文房四宝",1
"琼林玉树",1
"巍然屹立",1
"死而后已",1
"爱礼存羊",1
"安魂定魄",1
"安生服业",1
"案无留牍",1
"暗室不欺",1
"昂头挺胸",1
"傲雪凌霜",1
"鳌头独占",1
"八面莹澈",1
"拔山超海",1
"拔群出萃",1
"白衣公卿",1
"百二河山",1
"百举百全",1
"百万雄师",1
"拜倒辕门",1
"抱打不平",1
"掷地有声",1
"智圆行方",1
"朱甍碧瓦",1
"珠零锦粲",1
"铢寸累积",1
"铢积寸累",1
"逐句逐字",1
"逐机应变",1
"主敬存诚",1
"驻颜益寿",1
"转灾为福",1
"追风逐日",1
"孜孜汲汲",1
"孳孳矻矻",1
"祖功宗德",1
"尊俎折冲",1
"坐树无言",1
"爱称",1
"安息",1
"十日所视，十手所指",1
"见利思义",1
"见缝插针",1
"剑及屦及",1
"江左夷吾",1
"降心俯首",1
"交能易作",1
"斠若画一",1
"洁身累行",1
"解衣磅礴",1
"金玉锦绣",1
"金光盖地",1
"金章玉句",1
"金榜题名",1
"金声玉服",1
"锦瑟华年",1
"锦囊玉轴",1
"进利除害",1
"进退应矩",1
"进善惩恶",1
"进贤退佞",1
"进贤黜奸",1
"禁鼎一脔",1
"兢兢乾乾",1
"景星麟凤",1
"敬老恤贫",1
"灸艾分痛",1
"救急扶伤",1
"鞠躬尽力",1
"落忍",1
"执友",1
"忠臣",1
"浓妆艳裹",1
"清风明月",1
"豪情壮志",1
"衾影无惭",1
"能近取譬",1
"娱心悦目",1
"摩拳擦掌",1
"福分",1
"碧油油",1
"亮眼人",1
"侠客",1
"先生",1
"鲜花",1
"萨噶达娃节",1
"扫平",1
"善类",1
"赏封",1
"上辈",1
"上风",1
"上升",1
"胖子",1
"貔虎",1
"岳峙渊渟",1
"云净天空",1
"云舒霞卷",1
"造微入妙",1
"战无不胜，攻无不克",1
"贞不绝俗",1
"铮铮佼佼",1
"正正堂堂",1
"之死不渝",1
"直言极谏",1
"止於至善",1
"志士仁人",1
"稳键",1
"涂歌巷舞",1
"吐哺辍洗",1
"兔起鹘落",1
"推轮捧毂",1
"吞刀刮肠",1
"亡秦三户",1
"为善最乐",1
"未明求衣",1
"魏紫姚黄",1
"温衾扇枕",1
"文子同升",1
"文章宿老",1
"文圆质方",1
"握炭流汤",1
"握铅抱椠",1
"无一不知",1
"无私之光",1
"无所不容",1
"无幽不烛",1
"无施不效",1
"通晓",1
"突破",1
"十成九稳",1
"十拏九稳",1
"石赤不夺",1
"识明智审",1
"识礼知书",1
"食不累味",1
"事半功百",1
"视人如子",1
"视死若归",1
"適以相成",1
"適逢其会",1
"守正不桡",1
"书通二酉",1
"熟思审处",1
"树德务滋",1
"双喜临门",1
"水秀山明",1
"顺水顺风",1
"大熊猫",1
"悼念",1
"献旗",1
"绅士",1
"神枪手",1
"神效",1
"升官",1
"生发",1
"开怀儿",1
"觥觥",1
"交好",1
"解放战争",1
"幽情",1
"长逝",1
"笔走龙蛇",1
"璧坐玑驰",1
"辨物居方",1
"冰洁渊清",1
"秉笔直书",1
"不知寝食",1
"不挠不折",1
"不讳之朝",1
"才高气清",1
"材茂行絜",1
"财运亨通",1
"参天贰地",1
"远至迩安",1
"月异日新",1
"岳镇渊渟",1
"云涌风飞",1
"运掉自如",1
"斩钉切铁",1
"战无不胜，攻无不取",1
"贞松劲柏",1
"铮铮铁汉",1
"正正经经",1
"之死靡二",1
"志在四海",1
"鼓吹喧阗",1
"鼓腹击壤",1
"刮目相待",1
"挂肚牵肠",1
"贯朽粟腐",1
"光前绝后",1
"广见洽闻",1
"规言矩步",1
"桂玉之地",1
"果刑信赏",1
"过都历塊",1
"海屋筹添",1
"海怀霞想",1
"酣嬉淋漓",1
"含冰茹檗",1
"含垢匿瑕",1
"含冤负屈",1
"函盖充周",1
"毫分缕析",1
"好善恶恶",1
"合衷共济",1
"和风丽日",1
"河目海口",1
"河清云庆",1
"横槊赋诗",1
"闳意妙指",1
"鸿泥雪爪",1
"鸿章钜字",1
"鸿渐於干",1
"鸿断鱼沈",1
"后拥前呼",1
"师母",1
"施与",1
"怀材抱器",1
"黄龙痛饮",1
"回山倒海",1
"回文织锦",1
"豁然开悟",1
"饥不遑食",1
"戛戛独造",1
"光大",1
"并蒂芙蓉",1
"鸾风和鸣",1
"独占鳖头",1
"入结家足",1
"丁忧",1
"谦辞",1
"任命",1
"荣军",1
"容情",1
"软伫",1
"行侠好义",1
"杏脸桃腮",1
"熊韬豹略",1
"雪案萤窗",1
"噀玉喷珠",1
"言听行从",1
"颜精柳骨",1
"扬威耀武",1
"逸兴云飞",1
"颂词",1
"风行电击",1
"凤毛龙甲",1
"凤皇来仪",1
"凤鸣鹤唳",1
"凤靡鸾吪",1
"跗萼连晖",1
"扶危定乱",1
"俯仰无愧",1
"负重吞污",1
"改行为善",1
"干霄蔽日",1
"乾乾翼翼",1
"高位重禄",1
"高官尊爵",1
"高情远意",1
"革凡登圣",1
"革面悛心",1
"格古通今",1
"各得其宜",1
"公尔忘私",1
"攻苦食啖",1
"躬体力行",1
"通窍",1
"惹眼",1
"人物",1
"随喜",1
"刑于之化",1
"行者让路",1
"杏腮桃脸",1
"雄深雅健",1
"煦色韶光",1
"雪胎梅骨",1
"咽苦吐甘",1
"言简义丰",1
"研精殚思",1
"艳紫妖红",1
"逸辈殊伦",1
"乐观主义",1
"超巨星",1
"抃风儛润",1
"标新创异",1
"别具手眼",1
"冰清玉润",1
"兵无血刃",1
"秉公无私",1
"博物洽闻",1
"不欺暗室",1
"不遗巨细",1
"材雄德茂",1
"彪柄",1
"宾服",1
"菠萝蜜",1
"不图",1
"对偶婚",1
"凤翥龙翔",1
"凤舞龙蟠",1
"奉公如法",1
"佛眼相看",1
"否极阳回",1
"扶危济急",1
"富贵不淫",1
"腹饱万言",1
"改柯易叶",1
"乾巴利落",1
"高材疾足",1
"高风劲节",1
"高遏行云",1
"高头大马",1
"革邪反正",1
"革奸剷暴",1
"根深蒂结",1
"公明正大",1
"功成名就",1
"攻疾防患",1
"拱揖指麾",1
"享年",1
"少礼",1
"神品",1
"神悟",1
"破获",1
"齐截",1
"启蒙",1
"契合",1
"潜力",1
"新人",1
"齿白唇红",1
"环肥蕉痪",1
"稚齿婑婿",1
"蜂目豺声",1
"轶群绝类",1
"意气飞扬",1
"引绳棋布",1
"饮冰食蘖",1
"隐居求志",1
"应弦而倒",1
"拥政爱民",1
"雍容閒雅",1
"游骑无归",1
"游响停云",1
"有始有卒",1
"余声三日",1
"余音缭绕",1
"鱼跃鸢飞",1
"瑜百瑕一",1
"雨帘云栋",1
"语妙绝伦",1
"玉柱擎天",1
"玉润冰清",1
"郁郁沉沉",1
"渊涌风厉",1
"沅芷澧兰",1
"威权",1
"似漆如胶",1
"驷马莫追",1
"松茂竹苞",1
"崧生岳降",1
"送往事居",1
"颂声载道",1
"夙兴昧旦",1
"随车夏雨",1
"随高就低",1
"遂心快意",1
"所向克捷",1
"太山北斗",1
"谈玄说妙",1
"谈论风生",1
"探赜索隐",1
"堂皇富丽",1
"韬光俟奋",1
"桃李争妍",1
"桃羞杏让",1
"讨恶翦暴",1
"腾声飞实",1
"提心在口",1
"天上麒麟",1
"天老地荒",1
"天随人原",1
"恬不为意",1
"铁板歌喉",1
"铁画银钩",1
"铁壁铜山",1
"通文达礼",1
"通幽动微",1
"通忧共患",1
"同力协契",1
"同心共胆",1
"同心僇力",1
"同明相照",1
"同德同心",1
"铜筋铁肋",1
"投刃皆虚",1
"投桃报李",1
"摧陷廓清",1
"寸善片长",1
"错彩镂金",1
"打破沙锅璺到底",1
"打铁趁热",1
"大直若屈",1
"大家风范",1
"大路椎轮",1
"带金佩紫",1
"戴玄履黄",1
"戴霜履冰",1
"殚诚毕虑",1
"胆大泼天",1
"刀头燕尾",1
"蹈火探汤",1
"道同志合",1
"道高德重",1
"得未尝有",1
"德隆望重",1
"砥节砺行",1
"点头会意",1
"顶门壮户",1
"东南之宝",1
"憔神悴力",1
"切理会心",1
"青出於蓝",1
"轻车熟道",1
"轻财好义",1
"清风朗月",1
"去邪归正",1
"确然不群",1
"仁人义士",1
"任从风浪起，稳坐钓鱼船",1
"日角龙庭",1
"日暖风和",1
"荣谐伉俪",1
"柔远能迩",1
"如坐春风",1
"如汤灌雪",1
"如胶投漆",1
"如原以偿",1
"入孝出弟",1
"入阁登坛",1
"洒心更始",1
"三贞五烈",1
"三阳交泰",1
"搔着痒处",1
"山包海容",1
"赏信罚必",1
"上下同心",1
"舍策追羊",1
"射像止啼",1
"身做身当",1
"深根固本",1
"神采英拔",1
"神超形越",1
"诗云子曰",1
"大年初一",1
"正骨",1
"天涯若比邻",1
"眉目勿画",1
"扫榻",1
"歃血",1
"闪耀",1
"商榷",1
"赏光",1
"上宾",1
"上峰",1
"原来",1
"撑肠拄腹",1
"振臂一呼",1
"一定之规",1
"沿波讨源",1
"义正辞严",1
"壮土解腕",1
"从善如登",1
"燎如观火",1
"列功覆过",1
"林下风致",1
"鳞集仰流",1
"灵心慧性",1
"另开生面",1
"流离播越",1
"柳弱花娇",1
"柳绿花红",1
"六问三推",1
"六韬三略",1
"龙眉凤目",1
"龙蛇飞舞",1
"龙凤呈祥",1
"龙兴凤举",1
"龙颜凤姿",1
"龙腾凤集",1
"镂肝鉥肾",1
"鲁殿灵光",1
"鹭约鸥盟",1
"鸾音鹤信",1
"鸾鸣凤奏",1
"论辩风生",1
"履险若夷",1
"马上功成",1
"麦丘之祝",1
"没世不忘",1
"门不夜关",1
"门闾之望",1
"猛虎添翼",1
"迷而知返",1
"靡然成风",1
"还愿",1
"见精识精",1
"剑气箫心",1
"洁清自矢",1
"截铁斩钉",1
"解衣盘礴",1
"借客报仇",1
"金口木舌",1
"金石之交",1
"金昭玉粹",1
"金淘沙拣",1
"金声玉润",1
"谨身节用",1
"锦绣心肠",1
"锦囊妙计",1
"进退有度",1
"进贤退奸",1
"进贤黜恶",1
"井然有条",1
"径行直遂",1
"敬老慈少",1
"迥不犹人",1
"九烈三贞",1
"酒龙诗虎",1
"救时厉俗",1
"鞠躬尽力，死而后已",1
"斗霜傲雪",1
"独占鼇头",1
"读书君子",1
"敦本务实",1
"伐罪吊人",1
"反正还淳",1
"饭蔬饮水",1
"飞声腾实",1
"分花拂柳",1
"奋不顾命",1
"虎彪彪",1
"嫡传",1
"嘱托",1
"注视",1
"专著",1
"转运",1
"装璜",1
"追脏",1
"准谱儿",1
"珑玲",1
"摧枯折腐",1
"大匠运斤",1
"大放厥辞",1
"大澈大悟",1
"待贾而沽",1
"戴清履浊",1
"丹凤朝阳",1
"胆壮气粗",1
"弹丸脱手",1
"倒峡泻河",1
"道弟称兄",1
"敌惠敌怨",1
"砥砺廉隅",1
"雕章绘句",1
"跌宕昭彰",1
"东床娇客",1
"天趣",1
"镌脾琢肾",1
"嚼铁咀金",1
"君圣臣贤",1
"开心见肠",1
"开眉展眼",1
"咳珠唾玉",1
"克爱克威",1
"口角生风",1
"枯枝再春",1
"刳精鉥心",1
"快刀斩乱丝",1
"宽洪大量",1
"匡乱反正",1
"览闻辩见",1
"乐天任命",1
"乐此不倦",1
"乐道安命",1
"磊浪不羁",1
"冷心冷面",1
"离蔬释蹻",1
"历井扪天",1
"沥血叩心",1
"丽句清词",1
"连枝共冢",1
"连舆并席",1
"两世为人",1
"量己审分",1
"修心养性",1
"不忮不求",1
"修身洁行",1
"修桥补路",1
"宵衣旰食",1
"死不瞑目",1
"菩萨低眉",1
"一德一心",1
"有福同享",1
"五言长城",1
"药笼中物",1
"举无遗策",1
"见机行事",1
"搏大精深",1
"身经百战",1
"巧取豪夺",1
"无与比伦",1
"息黥补劓",1
"洗手奉公",1
"徙薪曲突",1
"霞明玉映",1
"贤妻良母",1
"显山露水",1
"香草美人",1
"像心称意",1
"孝子慈孙",1
"胁不沾席",1
"心忙意急",1
"苦境",1
"亏蚀",1
"困守",1
"披肝沥血",1
"贫贱之交",1
"剖肝泣血",1
"七行俱下",1
"祁奚之荐",1
"崎嵚历落",1
"气吞虹蜺",1
"气义相投",1
"弃恶从善",1
"砌红堆绿",1
"千伶百俐",1
"千金敝帚",1
"潜休隐德",1
"揖让",1
"艺术性",1
"遇合",1
"元气",1
"岳母",1
"赞礼",1
"畅通无阻",1
"以汤沃雪",1
"有凤来仪",1
"地平天成",1
"事在人为",1
"桃花潭水",1
"如鱼得水　",1
"蓬荜生辉　",1
"熊罴入梦　",1
"竹苞松茂　",1
"青山绿水",1
"吉光片羽",1
"调和鼎鼐",1
"荆山之玉",1
"寿山福海",1
"吉日良辰",1
"爱素好古",1
"安国富民",1
"安心定志",1
"安于一隅",1
"鳌里夺尊",1
"拔山举鼎",1
"白眼相看",1
"百堵皆作",1
"百家争鸣",1
"百岁千秋",1
"抱诚守真",1
"背暗投明",1
"智勇兼全",1
"彘肩斗酒",1
"忠言逆耳",1
"众醉独醒",1
"昼乾夕惕",1
"朱弦三叹",1
